id,year,head80,age,educ,marr,exper,expersq,hours,wage,hushrs,faminc,ch0_2,ch3_5,ch6_17,children,inlf,nwifeinc,rwage,lrwage,y80,y81,y82,y83,y84,y85,y86,y87,y88,y89,y90,y91,y92,nwifeincb,ch0_2b,ch3_5b,ch6_17b,marrb
259,83,0,51,10,1,29.76,885.6576,0,,2763,33532,0,0,1,1,0,33.532,,,0,0,0,1,0,0,0,0,0,0,0,0,0,24.34692,0,0,.4615385,1
259,84,0,52,10,1,29.76,885.6576,0,,2862,29647,0,0,1,1,0,29.647,,,0,0,0,0,1,0,0,0,0,0,0,0,0,24.34692,0,0,.4615385,1
259,85,0,53,12,1,29.76,885.6576,0,,1816,22476,0,0,1,1,0,22.476,,,0,0,0,0,0,1,0,0,0,0,0,0,0,24.34692,0,0,.4615385,1
259,86,0,54,12,1,29.76,885.6576,0,,1990,23122,0,0,0,0,0,23.122,,,0,0,0,0,0,0,1,0,0,0,0,0,0,24.34692,0,0,.4615385,1
259,87,0,55,12,1,29.76,885.6576,0,,1179,11369,0,0,0,0,0,11.369,,,0,0,0,0,0,0,0,1,0,0,0,0,0,24.34692,0,0,.4615385,1
259,88,0,56,12,1,29.76,885.6576,0,,0,24364,0,0,0,0,0,24.364,,,0,0,0,0,0,0,0,0,1,0,0,0,0,24.34692,0,0,.4615385,1
259,89,0,57,12,1,29.76,885.6576,0,,0,24122,0,0,0,0,0,24.122,,,0,0,0,0,0,0,0,0,0,1,0,0,0,24.34692,0,0,.4615385,1
259,90,0,58,12,1,29.76,885.6576,0,,0,38592,0,0,0,0,0,38.592,,,0,0,0,0,0,0,0,0,0,0,1,0,0,24.34692,0,0,.4615385,1
259,91,0,59,12,1,29.76,885.6576,0,,0,28576,0,0,0,0,0,28.576,,,0,0,0,0,0,0,0,0,0,0,0,1,0,24.34692,0,0,.4615385,1
259,92,0,60,12,1,29.76,885.6576,0,,0,24912,0,0,0,0,0,24.912,,,0,0,0,0,0,0,0,0,0,0,0,0,1,24.34692,0,0,.4615385,1
260,80,0,52,12,1,28.893,834.8054,2000,4.25,1968,31792,0,0,0,0,1,23.292,5.137193,1.636507,1,0,0,0,0,0,0,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,81,0,53,12,1,29.893,893.5914,2174,4.29,1784,34964,0,0,0,0,1,25.63754,4.70034,1.547635,0,1,0,0,0,0,0,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,82,0,54,12,1,30.893,954.3774,2080,4.81,1936,36300,0,0,0,0,1,26.2952,4.964393,1.602291,0,0,1,0,0,0,0,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,83,0,55,12,1,31.893,1017.163,2184,5.09,1933,39050,0,0,0,0,1,27.93344,5.09,1.627278,0,0,0,1,0,0,0,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,84,0,56,12,1,32.893,1081.949,1963,5.46,1896,42710,0,0,0,0,1,31.99202,5.233896,1.655156,0,0,0,0,1,0,0,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,85,0,57,12,1,33.8745,1147.482,1920,6.25,1896,36154,0,0,0,0,1,24.154,5.78543,1.755343,0,0,0,0,0,1,0,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,86,0,58,12,1,34.8345,1213.442,1934,5.33,1946,28914,0,0,0,0,1,18.60578,4.843693,1.577677,0,0,0,0,0,0,1,0,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,87,0,59,12,1,35.80149,1281.747,1840,6.29,1824,28601,0,0,0,0,1,17.0274,5.514641,1.707407,0,0,0,0,0,0,0,1,0,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,88,0,60,12,1,36.72149,1348.468,1868,8.03,680,36966,0,0,0,0,1,21.96596,6.760397,1.911082,0,0,0,0,0,0,0,0,1,0,0,0,0,22.20733,.0769231,.1538462,0,1
260,89,0,61,12,1,37.65549,1417.936,1800,1.17,0,23394,0,0,0,0,1,21.288,.939759,-.0621318,0,0,0,0,0,0,0,0,0,1,0,0,0,22.20733,.0769231,.1538462,0,1
260,90,0,62,12,1,38.55549,1486.526,0,,0,19876,1,0,0,1,0,19.876,,,0,0,0,0,0,0,0,0,0,0,1,0,0,22.20733,.0769231,.1538462,0,1
260,91,0,63,12,1,38.55549,1486.526,0,,0,16208,0,1,0,1,0,16.208,,,0,0,0,0,0,0,0,0,0,0,0,1,0,22.20733,.0769231,.1538462,0,1
260,92,0,64,12,1,38.55549,1486.526,0,,0,14420,0,1,0,1,0,14.42,,,0,0,0,0,0,0,0,0,0,0,0,0,1,22.20733,.0769231,.1538462,0,1
261,80,0,50,7,1,24,576,2346,9.1,2450,52381,0,0,0,0,1,31.0324,10.99964,2.397862,1,0,0,0,0,0,0,0,0,0,0,0,0,19.80637,0,0,0,1
261,81,0,51,7,1,25,625,2365,8.62,2010,40348,0,0,0,0,1,19.9617,9.444505,2.245433,0,1,0,0,0,0,0,0,0,0,0,0,0,19.80637,0,0,0,1
261,82,0,52,7,1,26,676,2140,10.37,2047,45700,0,0,0,0,1,23.5082,10.70286,2.370511,0,0,1,0,0,0,0,0,0,0,0,0,0,19.80637,0,0,0,1
261,83,0,53,7,1,27,729,2473,11.61,2320,58380,0,0,0,0,1,29.66847,11.61,2.451867,0,0,0,1,0,0,0,0,0,0,0,0,0,19.80637,0,0,0,1
261,84,0,54,7,1,28,784,2400,12.27,2153,61174,0,0,0,0,1,31.726,11.76189,2.464864,0,0,0,0,1,0,0,0,0,0,0,0,0,19.80637,0,0,0,1
261,85,0,55,16,1,29,841,2514,12.89,1720,53785,0,0,0,0,1,21.37954,11.93187,2.479213,0,0,0,0,0,1,0,0,0,0,0,0,0,19.80637,0,0,0,1
261,86,0,56,16,1,30,900,2607,14.18,1864,54091,0,0,0,0,1,17.12374,12.88622,2.556159,0,0,0,0,0,0,1,0,0,0,0,0,0,19.80637,0,0,0,1
261,87,0,57,16,1,31,961,2583,15.03,1760,55661,0,0,0,0,1,16.83851,13.17727,2.578494,0,0,0,0,0,0,0,1,0,0,0,0,0,19.80637,0,0,0,1
261,88,0,58,16,1,32,1024,2080,14.72,1760,48078,0,0,0,0,1,17.4604,12.39266,2.517104,0,0,0,0,0,0,0,0,1,0,0,0,0,19.80637,0,0,0,1
261,89,0,59,16,1,33,1089,2844,20.04,816,69790,0,0,0,0,1,12.79624,16.09639,2.778595,0,0,0,0,0,0,0,0,0,1,0,0,0,19.80637,0,0,0,1
261,90,0,60,16,1,34,1156,3068,15.65,0,54936,0,0,0,0,1,6.921801,11.92654,2.478766,0,0,0,0,0,0,0,0,0,0,1,0,0,19.80637,0,0,0,1
261,91,0,61,16,1,35,1225,2172,17.03,0,48040,0,0,0,0,1,11.05084,12.45338,2.521992,0,0,0,0,0,0,0,0,0,0,0,1,0,19.80637,0,0,0,1
261,92,0,62,16,1,36,1296,848,15.33019,0,31015,0,0,0,0,1,18.015,10.88328,2.387228,0,0,0,0,0,0,0,0,0,0,0,0,1,19.80637,0,0,0,1
262,80,0,28,16,1,6.0965,37.16731,840,8.33,3316,22800,0,1,0,1,1,15.8028,10.0689,2.309451,1,0,0,0,0,0,0,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,81,0,29,16,1,6.5165,42.46477,1240,7.26,2320,25750,1,1,0,2,1,16.7476,7.954421,2.073728,0,1,0,0,0,0,0,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,82,0,30,16,1,7.1365,50.92963,1516,8.58,2415,32000,1,1,0,2,1,18.99272,8.855403,2.181028,0,0,1,0,0,0,0,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,83,0,31,16,1,7.8945,62.32313,1496,9.02,2265,33500,1,0,1,2,1,20.00608,9.02,2.199444,0,0,0,1,0,0,0,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,84,0,32,16,1,8.6425,74.6928,1343,10.42,2776,36000,0,1,1,2,1,22.00594,9.988497,2.301434,0,0,0,0,1,0,0,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,85,0,33,16,1,9.314,86.7506,1520,11.18,2790,40200,0,1,1,2,1,23.2064,10.34898,2.336888,0,0,0,0,0,1,0,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,86,0,34,16,1,10.074,101.4855,1480,13.51,3188,49000,0,1,1,2,1,29.0052,12.27735,2.507756,0,0,0,0,0,0,1,0,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,87,0,35,16,1,10.814,116.9426,1400,12.14,2692,45500,0,0,2,2,1,28.504,10.64352,2.364951,0,0,0,0,0,0,0,1,0,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,88,0,36,16,1,11.514,132.5722,1710,12.28,2500,55000,0,0,2,2,1,34.0012,10.33844,2.335869,0,0,0,0,0,0,0,0,1,0,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,89,0,37,16,1,12.369,152.9921,2065,9.69,3000,55000,0,0,2,2,1,34.99015,7.783132,2.051959,0,0,0,0,0,0,0,0,0,1,0,0,0,27.86597,.2307692,.4615385,1.230769,1
262,90,0,38,16,1,13.369,178.7301,1656,12.08,2500,56000,0,0,2,2,1,35.99552,9.205914,2.219846,0,0,0,0,0,0,0,0,0,0,1,0,0,27.86597,.2307692,.4615385,1.230769,1
262,91,0,39,16,1,14.197,201.5548,2000,10.5,2964,63000,0,0,2,2,1,42,7.678245,2.038391,0,0,0,0,0,0,0,0,0,0,0,1,0,27.86597,.2307692,.4615385,1.230769,1
262,92,0,40,16,1,15.197,230.9488,1815,12.67218,3000,64000,0,0,2,2,1,41,8.996291,2.196812,0,0,0,0,0,0,0,0,0,0,0,0,1,27.86597,.2307692,.4615385,1.230769,1
263,80,1,50,13,0,7.392,54.64166,2390,5.89,0,15280,0,0,1,1,1,1.2029,7.119545,1.962844,1,0,0,0,0,0,0,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,81,1,51,13,0,8.392,70.42567,2252,5.77,0,14000,0,0,0,0,1,1.00596,6.321902,1.84402,0,1,0,0,0,0,0,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,82,1,52,13,0,9.392,88.20967,4113,3.65,0,16800,0,0,0,0,1,1.78755,3.767159,1.326321,0,0,1,0,0,0,0,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,83,1,53,13,0,10.392,107.9937,2816,5.68,0,30928,0,0,0,0,1,14.93312,5.68,1.736951,0,0,0,1,0,0,0,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,84,1,54,13,0,11.392,129.7777,2766,5.78,0,25000,0,0,0,0,1,9.01252,5.540644,1.712111,0,0,0,0,1,0,0,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,85,1,55,12,0,12.392,153.5617,3621,4.14,0,20250,0,0,0,0,1,5.25906,3.832269,1.343457,0,0,0,0,0,1,0,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,86,1,56,12,0,13.392,179.3457,2711,6.64,0,29900,0,0,0,0,1,11.89896,6.034169,1.797438,0,0,0,0,0,0,1,0,0,0,0,0,0,12.40481,0,0,.0769231,0
263,87,1,57,12,0,14.392,207.1297,1619,8.83,0,23520,0,0,0,0,1,9.224231,7.741539,2.046601,0,0,0,0,0,0,0,1,0,0,0,0,0,12.40481,0,0,.0769231,0
263,88,1,58,12,0,15.2015,231.0856,1877,7.99,0,27572,0,0,0,0,1,12.57477,6.726721,1.906088,0,0,0,0,0,0,0,0,1,0,0,0,0,12.40481,0,0,.0769231,0
263,89,1,59,12,0,16.14,260.4996,1988,8.05,0,42900,0,0,0,0,1,26.8966,6.465864,1.866537,0,0,0,0,0,0,0,0,0,1,0,0,0,12.40481,0,0,.0769231,0
263,90,1,60,12,0,17.134,293.5739,1845,9.21,0,34274,0,0,0,0,1,17.28155,7.018747,1.948585,0,0,0,0,0,0,0,0,0,0,1,0,0,12.40481,0,0,.0769231,0
263,91,1,61,12,0,18.0565,326.0372,2079,8.44,0,41548,0,0,0,0,1,24.00124,6.171846,1.819998,0,0,0,0,0,0,0,0,0,0,0,1,0,12.40481,0,0,.0769231,0
263,92,1,62,12,0,19.0565,363.1502,823,30.37667,0,51184,0,0,0,0,1,26.184,21.56515,3.071079,0,0,0,0,0,0,0,0,0,0,0,0,1,12.40481,0,0,.0769231,0
264,80,0,41,11,1,10.5,110.25,0,,1920,29000,0,0,2,2,0,29,,,1,0,0,0,0,0,0,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,81,0,42,11,1,10.5,110.25,0,,1560,26641,0,0,2,2,0,26.641,,,0,1,0,0,0,0,0,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,82,0,43,11,1,10.5,110.25,0,,1720,13670,0,0,1,1,0,13.67,,,0,0,1,0,0,0,0,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,83,0,44,11,1,10.5,110.25,1904,3.68,240,8862,0,0,1,1,1,1.85528,3.68,1.302913,0,0,0,1,0,0,0,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,84,0,45,11,1,11.452,131.1483,1920,3.65,1820,12072,0,0,1,1,1,5.064,3.49885,1.252434,0,0,0,0,1,0,0,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,85,0,46,11,1,12.412,154.0577,2223,7.2,2080,22000,0,0,1,1,1,5.994401,6.664815,1.896842,0,0,0,0,0,1,0,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,86,0,47,11,1,13.412,179.8817,2205,8.62,2130,28000,0,0,1,1,1,8.992901,7.833515,2.058411,0,0,0,0,0,0,1,0,0,0,0,0,0,16.3063,0,0,.8461539,1
264,87,0,48,11,1,14.412,207.7057,2200,8.18,2080,31600,0,0,1,1,1,13.604,7.171664,1.970138,0,0,0,0,0,0,0,1,0,0,0,0,0,16.3063,0,0,.8461539,1
264,88,0,49,11,1,15.412,237.5297,1864,8.05,2080,29460,0,0,1,1,1,14.4548,6.777236,1.913569,0,0,0,0,0,0,0,0,1,0,0,0,0,16.3063,0,0,.8461539,1
264,89,0,50,11,1,16.344,267.1263,1920,8.64,1966,35046,0,0,0,0,1,18.4572,6.939759,1.937267,0,0,0,0,0,0,0,0,0,1,0,0,0,16.3063,0,0,.8461539,1
264,90,0,51,11,1,17.304,299.4284,1940,9.28,1950,38000,0,0,0,0,1,19.9968,7.072093,1.956156,0,0,0,0,0,0,0,0,0,0,1,0,0,16.3063,0,0,.8461539,1
264,91,0,52,11,1,18.274,333.939,1952,9.22,1924,45000,0,0,0,0,1,27.00256,6.74223,1.908391,0,0,0,0,0,0,0,0,0,0,0,1,0,16.3063,0,0,.8461539,1
264,92,0,53,11,1,19.25,370.5624,1864,10.19313,2080,46249,0,0,0,0,1,27.249,7.236358,1.979118,0,0,0,0,0,0,0,0,0,0,0,0,1,16.3063,0,0,.8461539,1
265,80,1,24,15,0,3.7795,14.28462,1185,4.87,0,8840,0,0,0,0,1,3.06905,5.886619,1.772682,1,0,0,0,0,0,0,0,0,0,0,0,0,2.290193,0,0,0,0
265,81,1,25,15,0,4.372,19.11439,1188,7.11,0,16670,0,0,0,0,1,8.22332,7.790073,2.05285,0,1,0,0,0,0,0,0,0,0,0,0,0,2.290193,0,0,0,0
265,82,1,26,15,0,4.966,24.66116,780,6.87,0,17875,0,0,0,0,1,12.5164,7.090515,1.958758,0,0,1,0,0,0,0,0,0,0,0,0,0,2.290193,0,0,0,0
265,83,1,27,15,0,5.356,28.68674,1298,4.8,0,7606,0,0,0,0,1,1.3756,4.8,1.568616,0,0,0,1,0,0,0,0,0,0,0,0,0,2.290193,0,0,0,0
265,84,1,28,15,0,6.005,36.06003,1816,6.96,0,13434,0,0,0,0,1,.7946399,6.671779,1.897887,0,0,0,0,1,0,0,0,0,0,0,0,0,2.290193,0,0,0,0
265,85,1,29,17,0,6.913,47.78957,1530,3.32,0,5446,0,0,0,0,1,.3664001,3.07322,1.122726,0,0,0,0,0,1,0,0,0,0,0,0,0,2.290193,0,0,0,0
265,86,1,30,17,0,7.678,58.95168,2352,2.3,0,5724,0,0,0,0,1,.3144001,2.090149,.7372353,0,0,0,0,0,0,1,0,0,0,0,0,0,2.290193,0,0,0,0
265,87,1,31,17,0,8.677999,75.30768,852,4.8,0,5100,0,0,0,0,1,1.0104,4.208312,1.437062,0,0,0,0,0,0,0,1,0,0,0,0,0,2.290193,0,0,0,0
265,88,1,32,17,0,9.103999,82.8828,1690,6.87,0,12066,0,0,0,0,1,.4557002,5.783802,1.755061,0,0,0,0,0,0,0,0,1,0,0,0,0,2.290193,0,0,0,0
265,89,1,33,17,0,9.948999,98.98259,1806,7.49,0,14199,0,0,0,0,1,.6720604,6.016064,1.794433,0,0,0,0,0,0,0,0,0,1,0,0,0,2.290193,0,0,0,0
265,90,1,34,17,0,10.852,117.7659,1590,5.97,0,9760,0,0,0,0,1,.2677003,4.549611,1.515042,0,0,0,0,0,0,0,0,0,0,1,0,0,2.290193,0,0,0,0
265,91,1,35,17,0,11.647,135.6526,1912,10.18,0,19889,0,0,0,0,1,.4248394,7.444242,2.007441,0,0,0,0,0,0,0,0,0,0,0,1,0,2.290193,0,0,0,0
265,92,1,36,17,0,12.603,158.8356,1474,16.48575,0,24582,0,0,0,0,1,.2820014,11.70364,2.4599,0,0,0,0,0,0,0,0,0,0,0,0,1,2.290193,0,0,0,0
266,80,0,32,12,1,11,121,0,,0,30730,0,1,0,1,0,30.73,,,1,0,0,0,0,0,0,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,81,0,33,12,1,11,121,0,,0,34260,0,1,0,1,0,34.26,,,0,1,0,0,0,0,0,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,82,0,34,12,1,11,121,0,,0,30410,1,1,0,2,0,30.41,,,0,0,1,0,0,0,0,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,83,0,35,12,1,11,121,0,,0,20200,1,0,1,2,0,20.2,,,0,0,0,1,0,0,0,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,84,0,36,12,1,11,121,0,,584,32300,1,0,1,2,0,32.3,,,0,0,0,0,1,0,0,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,85,0,37,12,1,11,121,0,,1482,69700,0,1,1,2,0,69.7,,,0,0,0,0,0,1,0,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,86,0,38,12,1,11,121,0,,2440,51200,0,1,1,2,0,51.2,,,0,0,0,0,0,0,1,0,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,87,0,39,12,1,11,121,366,8.2,1960,53400,0,1,1,2,1,50.3988,7.189198,1.97258,0,0,0,0,0,0,0,1,0,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,88,0,40,12,1,11.183,125.0595,678,9.59,4800,63800,0,0,2,2,1,57.29798,8.07375,2.088618,0,0,0,0,0,0,0,0,1,0,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,89,0,41,12,1,11.522,132.7565,0,,2450,61800,0,0,2,2,0,61.8,,,0,0,0,0,0,0,0,0,0,1,0,0,0,48.94966,.2307692,.4615385,1.153846,1
266,90,0,42,12,1,11.522,132.7565,0,,1944,57700,0,0,2,2,0,57.7,,,0,0,0,0,0,0,0,0,0,0,1,0,0,48.94966,.2307692,.4615385,1.153846,1
266,91,0,43,12,1,11.522,132.7565,348,6.9,2450,66980,0,0,2,2,1,64.5788,5.045704,1.618537,0,0,0,0,0,0,0,0,0,0,0,1,0,48.94966,.2307692,.4615385,1.153846,1
266,92,0,44,12,1,11.696,136.7964,1500,10.74,2500,91880,0,0,2,2,1,75.77,7.624592,2.031379,0,0,0,0,0,0,0,0,0,0,0,0,1,48.94966,.2307692,.4615385,1.153846,1
267,80,0,38,12,1,19.676,387.1449,1768,4.92,1960,25400,0,1,0,1,1,16.70144,5.947057,1.782896,1,0,0,0,0,0,0,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,81,0,39,12,1,20.56,422.7136,1920,5.1,1980,30000,0,1,0,1,1,20.208,5.587816,1.720589,0,1,0,0,0,0,0,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,82,0,40,12,1,21.52,463.1104,1800,6.5,1980,39700,0,0,1,1,1,28,6.708639,1.903396,0,0,1,0,0,0,0,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,83,0,41,12,1,22.42,502.6563,1840,6.09,1930,38114,0,0,1,1,1,26.9084,6.09,1.806648,0,0,0,1,0,0,0,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,84,0,42,12,1,23.34,544.7555,1961,7.65,1920,40000,0,0,1,1,1,24.99835,7.333206,1.992413,0,0,0,0,1,0,0,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,85,0,43,12,1,24.3205,591.4866,1800,6.67,640,30608,0,0,1,1,1,18.602,6.174211,1.820381,0,0,0,0,0,1,0,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,86,0,44,12,1,25.2205,636.0735,1528,8.05,0,29116,0,0,1,1,1,16.8156,7.315522,1.989998,0,0,0,0,0,0,1,0,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,87,0,45,12,1,25.9845,675.1941,0,,0,20560,0,0,1,1,0,20.56,,,0,0,0,0,0,0,0,1,0,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,88,0,46,12,1,25.9845,675.1941,1417,5.45,0,23126,0,0,1,1,1,15.40335,4.588315,1.523513,0,0,0,0,0,0,0,0,1,0,0,0,0,20.74864,0,.1538462,.8461539,1
267,89,0,47,12,1,26.693,712.5161,1940,5.1,0,26864,0,0,1,1,1,16.97,4.096385,1.410105,0,0,0,0,0,0,0,0,0,1,0,0,0,20.74864,0,.1538462,.8461539,1
267,90,0,48,12,1,27.663,765.2414,1976,8.96,0,37392,0,0,1,1,1,19.68704,6.828228,1.921065,0,0,0,0,0,0,0,0,0,0,1,0,0,20.74864,0,.1538462,.8461539,1
267,91,0,49,12,1,28.651,820.8796,1880,9.26,0,37118,0,0,1,1,1,19.7092,6.771481,1.91272,0,0,0,0,0,0,0,0,0,0,0,1,0,20.74864,0,.1538462,.8461539,1
267,92,0,50,12,1,29.591,875.6271,2060,8.737864,0,43169,0,0,1,1,1,25.169,6.203226,1.82507,0,0,0,0,0,0,0,0,0,0,0,0,1,20.74864,0,.1538462,.8461539,1
268,80,0,34,12,1,4.88,23.8144,0,,2025,37590,0,0,1,1,0,37.59,,,1,0,0,0,0,0,0,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,81,0,35,12,1,4.88,23.8144,0,,2264,41870,0,0,1,1,0,41.87,,,0,1,0,0,0,0,0,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,82,0,36,12,1,4.88,23.8144,0,,1974,38100,0,0,1,1,0,38.1,,,0,0,1,0,0,0,0,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,83,0,37,12,1,4.88,23.8144,0,,2038,37000,0,0,1,1,0,37,,,0,0,0,1,0,0,0,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,84,0,38,12,1,4.88,23.8144,0,,2038,40500,0,0,1,1,0,40.5,,,0,0,0,0,1,0,0,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,85,0,39,12,1,4.88,23.8144,336,2.68,2042,43259,0,0,1,1,1,42.35852,2.480793,.9085781,0,0,0,0,0,1,0,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,86,0,40,12,1,5.048,25.48231,0,,2144,47800,0,0,0,0,0,47.8,,,0,0,0,0,0,0,1,0,0,0,0,0,0,43.91307,0,0,.4615385,1
268,87,0,41,12,1,5.048,25.48231,1461,4.31,1996,53300,0,0,0,0,1,47.00309,3.778713,1.329383,0,0,0,0,0,0,0,1,0,0,0,0,0,43.91307,0,0,.4615385,1
268,88,0,42,12,1,5.778501,33.39107,1702,2.94,2052,50000,0,0,0,0,1,44.99612,2.475164,.9063067,0,0,0,0,0,0,0,0,1,0,0,0,0,43.91307,0,0,.4615385,1
268,89,0,43,12,1,6.6295,43.95028,1320,5.3,2208,52000,0,0,0,0,1,45.004,4.257028,1.448571,0,0,0,0,0,0,0,0,0,1,0,0,0,43.91307,0,0,.4615385,1
268,90,0,44,12,1,7.2895,53.13681,1275,5.49,2087,53250,0,0,0,0,1,46.25025,4.183813,1.431223,0,0,0,0,0,0,0,0,0,0,1,0,0,43.91307,0,0,.4615385,1
268,91,0,45,12,1,7.927,62.83733,1240,6.05,2116,60900,0,0,0,0,1,53.398,4.424132,1.487074,0,0,0,0,0,0,0,0,0,0,0,1,0,43.91307,0,0,.4615385,1
268,92,0,46,12,1,8.547,73.05121,1866,3.75134,2300,56000,0,0,0,0,1,49,2.663169,.9795167,0,0,0,0,0,0,0,0,0,0,0,0,1,43.91307,0,0,.4615385,1
269,80,0,27,12,1,5,25,320,6.56,2041,34729,1,1,1,3,1,32.6298,7.929409,2.070579,1,0,0,0,0,0,0,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,81,0,28,12,1,5.16,26.6256,692,2.89,2041,42160,1,1,1,3,1,40.16012,3.166429,1.152605,0,1,0,0,0,0,0,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,82,0,29,12,1,5.506,30.31604,490,4.2,2058,42581,1,0,2,3,1,40.523,4.334813,1.466678,0,0,1,0,0,0,0,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,83,0,30,12,1,5.751,33.074,520,3.85,2098,41450,0,1,2,3,1,39.448,3.85,1.348073,0,0,0,1,0,0,0,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,84,0,31,12,1,6.011,36.13212,544,3.68,2116,44500,0,1,2,3,1,42.49808,3.527607,1.26062,0,0,0,0,1,0,0,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,85,0,32,13,1,6.283,39.47609,0,,1920,45100,0,1,2,3,0,45.1,,,0,0,0,0,0,1,0,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,86,0,33,13,1,6.283,39.47609,0,,2016,45600,0,0,3,3,0,45.6,,,0,0,0,0,0,0,1,0,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,87,0,34,13,1,6.283,39.47609,0,,2016,48346,0,0,3,3,0,48.346,,,0,0,0,0,0,0,0,1,0,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,88,0,35,13,1,6.283,39.47609,392,7.65,2016,57000,0,0,3,3,1,54.0012,6.440478,1.862603,0,0,0,0,0,0,0,0,1,0,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,89,0,36,13,1,6.479,41.97744,0,,1896,60516,0,0,2,2,0,60.516,,,0,0,0,0,0,0,0,0,0,1,0,0,0,49.9408,.2307692,.3846154,2.076923,1
269,90,0,37,13,1,6.479,41.97744,611,4.09,1960,70200,0,0,2,2,1,67.701,3.116903,1.13684,0,0,0,0,0,0,0,0,0,0,1,0,0,49.9408,.2307692,.3846154,2.076923,1
269,91,0,38,13,1,6.7845,46.02944,696,11.29,2160,72365,0,0,2,2,1,64.50716,8.255941,2.110933,0,0,0,0,0,0,0,0,0,0,0,1,0,49.9408,.2307692,.3846154,2.076923,1
269,92,0,39,13,1,7.1325,50.87256,1645,14.13374,1956,91450,0,0,2,2,1,68.2,10.03389,2.305969,0,0,0,0,0,0,0,0,0,0,0,0,1,49.9408,.2307692,.3846154,2.076923,1
270,80,0,30,13,1,11.575,133.9806,1920,8.85,2020,33000,1,0,0,1,1,16.008,10.69745,2.370005,1,0,0,0,0,0,0,0,0,0,0,0,0,17.39788,.0769231,.2307692,.6923077,1
