id,year,choice,wage,educ,expwc,expbc,expser,manuf,black,lwage,y81,y82,y83,y84,y85,y86,y87,enroll,employ,attrit,exper,expersq,status
425,83,1,,13,0,0,0,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0
425,84,2,,14,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
425,85,2,,14,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
425,86,2,,14,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
425,87,1,,14,0,0,0,0,1,,0,0,0,0,0,0,1,1,0,0,0,0,0
426,81,2,,9,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
426,82,2,,9,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
426,83,2,,9,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
426,84,2,,9,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
426,85,2,,9,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
426,86,2,,9,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
426,87,2,,9,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
429,81,1,,11,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
429,82,1,,12,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
429,83,1,,13,0,0,0,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0
429,84,1,,14,0,0,0,0,1,,0,0,0,1,0,0,0,1,0,0,0,0,0
429,85,1,,15,0,0,0,0,1,,0,0,0,0,1,0,0,1,0,0,0,0,0
429,86,3,17667.01,16,0,0,0,1,1,9.779454,0,0,0,0,0,1,0,0,1,0,0,0,2
429,87,3,41978.56,16,1,0,0,1,1,10.64491,0,0,0,0,0,0,1,0,1,0,1,1,2
431,81,3,,12,0,0,0,0,1,,1,0,0,0,0,0,0,0,1,0,0,0,2
431,82,2,,12,1,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,1,1
431,83,4,,12,1,0,0,0,1,,0,0,1,0,0,0,0,0,1,0,1,1,2
431,84,3,9942.58,12,1,1,0,0,1,9.204582,0,0,0,1,0,0,0,0,1,0,2,4,2
431,85,5,9973.42,12,2,1,0,0,1,9.207679,0,0,0,0,1,0,0,0,1,0,3,9,2
431,86,5,12012.16,12,2,1,1,0,1,9.393675,0,0,0,0,0,1,0,0,1,0,4,16,2
431,87,5,14156.65,12,2,1,2,0,1,9.55794,0,0,0,0,0,0,1,0,1,0,5,25,2
432,81,2,,8,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
432,82,2,,8,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
432,83,2,,8,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
432,84,2,,8,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
432,85,2,,8,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
432,86,2,,8,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
432,87,2,,8,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
433,81,2,,10,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
433,82,2,,10,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
433,83,2,,10,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
433,84,2,,10,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
433,85,2,,10,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
433,86,2,,10,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
433,87,2,,10,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
434,81,2,,9,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
434,82,2,,9,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
434,83,2,,9,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
434,84,2,,9,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
434,85,2,,9,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
434,86,2,,9,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
434,87,2,,9,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
435,81,1,,14,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
435,82,1,,15,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
435,83,2,,16,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
435,84,3,16744.61,16,0,0,0,0,1,9.725832,0,0,0,1,0,0,0,0,1,0,0,0,2
435,85,3,17078.15,16,1,0,0,0,1,9.745555,0,0,0,0,1,0,0,0,1,0,1,1,2
435,86,3,15317.54,16,2,0,0,0,1,9.636754,0,0,0,0,0,1,0,0,1,0,2,4,2
435,87,3,24374.4,16,3,0,0,0,1,10.10129,0,0,0,0,0,0,1,0,1,0,3,9,2
436,81,2,,11,2,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,2,4,1
436,82,2,,11,2,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,2,4,1
436,83,2,,11,2,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,2,4,1
436,84,2,,11,2,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,2,4,1
436,85,2,,11,2,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,2,4,1
436,86,2,,11,2,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,2,4,1
436,87,2,,11,2,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,2,4,1
437,81,4,11933.17,12,0,0,0,0,1,9.387077,1,0,0,0,0,0,0,0,1,0,0,0,2
437,82,2,,12,0,1,0,0,1,,0,1,0,0,0,0,0,0,0,0,1,1,1
437,83,4,,12,0,1,0,0,1,,0,0,1,0,0,0,0,0,1,0,1,1,2
437,84,4,,12,0,2,0,0,1,,0,0,0,1,0,0,0,0,1,0,2,4,2
437,85,4,,12,0,3,0,1,1,,0,0,0,0,1,0,0,0,1,0,3,9,2
437,86,4,,12,0,4,0,0,1,,0,0,0,0,0,1,0,0,1,0,4,16,2
437,87,4,21936.96,12,0,5,0,0,1,9.995928,0,0,0,0,0,0,1,0,1,0,5,25,2
438,81,1,,11,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
438,82,1,,12,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
438,83,2,,13,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
438,84,2,,13,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
438,85,1,,13,0,0,0,0,1,,0,0,0,0,1,0,0,1,0,0,0,0,0
438,86,1,,14,0,0,0,0,1,,0,0,0,0,0,1,0,1,0,0,0,0,0
438,87,3,,15,0,0,0,0,1,,0,0,0,0,0,0,1,0,1,0,0,0,2
439,81,2,,10,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
439,82,2,,10,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
439,83,2,,10,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
439,84,2,,10,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
439,85,2,,10,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
439,86,2,,10,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
439,87,2,,10,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
440,81,3,10854.3,13,0,0,0,0,1,9.292316,1,0,0,0,0,0,0,0,1,0,0,0,2
440,82,1,,13,1,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,1,1,0
440,83,3,,14,1,0,0,0,1,,0,0,1,0,0,0,0,0,1,0,1,1,2
440,84,3,21661.39,14,2,0,0,0,1,9.983287,0,0,0,1,0,0,0,0,1,0,2,4,2
440,85,4,24266.14,14,3,0,0,0,1,10.09684,0,0,0,0,1,0,0,0,1,0,3,9,2
440,86,3,26121.26,14,3,1,0,0,1,10.1705,0,0,0,0,0,1,0,0,1,0,4,16,2
440,87,3,29904.18,14,4,1,0,0,1,10.30575,0,0,0,0,0,0,1,0,1,0,5,25,2
441,81,2,,12,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
441,82,2,,12,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
441,83,2,,12,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
441,84,2,,12,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
441,85,4,16242.62,12,0,0,0,0,1,9.695394,0,0,0,0,1,0,0,0,1,0,0,0,2
441,86,4,18855.02,12,0,1,0,0,1,9.844535,0,0,0,0,0,1,0,0,1,0,1,1,2
441,87,2,,12,0,2,0,0,1,,0,0,0,0,0,0,1,0,0,0,2,4,1
442,81,2,,10,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
442,82,2,,10,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
442,83,2,,10,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
442,84,2,,10,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
442,85,2,,10,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
442,86,2,,10,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
442,87,2,,10,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
443,81,1,,14,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
443,82,2,,15,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
443,83,3,,15,0,0,0,1,1,,0,0,1,0,0,0,0,0,1,0,0,0,2
443,84,1,,15,1,0,0,0,1,,0,0,0,1,0,0,0,1,0,0,1,1,0
443,85,2,,16,1,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,1,1,1
443,86,4,13937.57,16,1,0,0,0,1,9.542343,0,0,0,0,0,1,0,0,1,0,1,1,2
443,87,2,,16,1,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,2,4,1
444,81,1,,11,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
444,82,2,,12,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
444,83,2,,12,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
444,84,2,,12,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
444,85,2,,12,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
444,86,2,,12,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
444,87,2,,12,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
445,81,2,,10,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
445,82,4,9302.24,10,0,0,0,0,1,9.138011,0,1,0,0,0,0,0,0,1,0,0,0,2
445,83,2,,10,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,1,1,1
445,84,2,,10,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,1,1
445,85,3,13415.89,10,0,1,0,0,1,9.504195,0,0,0,0,1,0,0,0,1,0,1,1,2
445,86,3,14294.19,10,1,1,0,0,1,9.567609,0,0,0,0,0,1,0,0,1,0,2,4,2
445,87,4,20474.5,10,2,1,0,0,1,9.926935,0,0,0,0,0,0,1,0,1,0,3,9,2
446,81,4,11403.11,10,0,0,0,1,1,9.341641,1,0,0,0,0,0,0,0,1,0,0,0,2
446,82,4,10858.46,10,0,1,0,1,1,9.2927,0,1,0,0,0,0,0,0,1,0,1,1,2
446,83,4,13229.6,10,0,2,0,0,1,9.490212,0,0,1,0,0,0,0,0,1,0,2,4,2
446,84,4,17106.76,10,0,3,0,0,1,9.747229,0,0,0,1,0,0,0,0,1,0,3,9,2
446,85,4,17977.82,10,0,4,0,0,1,9.796894,0,0,0,0,1,0,0,0,1,0,4,16,2
446,86,3,12613.09,10,0,5,0,0,1,9.442491,0,0,0,0,0,1,0,0,1,0,5,25,2
446,87,,,10,1,5,0,,1,,0,0,0,0,0,0,1,0,0,0,6,36,
447,81,1,,11,0,0,1,0,1,,1,0,0,0,0,0,0,1,0,0,1,1,0
447,82,4,10500.57,12,0,0,1,0,1,9.259185,0,1,0,0,0,0,0,0,1,0,1,1,2
447,83,2,,12,0,1,1,0,1,,0,0,1,0,0,0,0,0,0,0,2,4,1
447,84,3,8686.44,12,0,1,1,0,1,9.069518,0,0,0,1,0,0,0,0,1,0,2,4,2
447,85,3,9649.29,12,1,1,1,0,1,9.17464,0,0,0,0,1,0,0,0,1,0,3,9,2
447,86,3,10738.3,12,2,1,1,0,1,9.281572,0,0,0,0,0,1,0,0,1,0,4,16,2
447,87,5,10237.25,12,3,1,1,0,1,9.233788,0,0,0,0,0,0,1,0,1,0,5,25,2
448,81,2,,11,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
448,82,2,,11,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
448,83,4,12563.12,11,0,0,0,0,1,9.43852,0,0,1,0,0,0,0,0,1,0,0,0,2
448,84,2,,11,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,1,1
448,85,2,,11,0,1,0,0,1,,0,0,0,0,1,0,0,0,0,0,1,1,1
448,86,2,,11,0,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1
448,87,2,,11,0,1,0,0,1,,0,0,0,0,0,0,1,0,0,0,1,1,1
449,81,3,8447.74,14,0,0,0,0,1,9.041655,1,0,0,0,0,0,0,0,1,0,0,0,2
449,82,3,11551.64,14,1,0,0,0,1,9.354583,0,1,0,0,0,0,0,0,1,0,1,1,2
449,83,3,15521.25,14,2,0,0,0,1,9.649965,0,0,1,0,0,0,0,0,1,0,2,4,2
449,84,3,12734.85,14,3,0,0,0,1,9.452098,0,0,0,1,0,0,0,0,1,0,3,9,2
449,85,4,11504.3,14,4,0,0,0,1,9.350476,0,0,0,0,1,0,0,0,1,0,4,16,2
449,86,4,12222.2,14,4,1,0,0,1,9.411009,0,0,0,0,0,1,0,0,1,0,5,25,2
449,87,4,29834.26,14,4,2,0,0,1,10.30341,0,0,0,0,0,0,1,0,1,0,6,36,2
450,81,2,,11,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
450,82,2,,11,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
450,83,1,,11,0,0,0,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0
450,84,2,,12,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
450,85,2,,12,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
450,86,2,,12,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
450,87,2,,12,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
452,81,2,,9,0,0,1,0,1,,1,0,0,0,0,0,0,0,0,0,1,1,1
452,82,2,,9,0,0,1,0,1,,0,1,0,0,0,0,0,0,0,0,1,1,1
452,83,2,,9,0,0,1,0,1,,0,0,1,0,0,0,0,0,0,0,1,1,1
452,84,1,,9,0,0,1,0,1,,0,0,0,1,0,0,0,1,0,0,1,1,0
452,85,2,,10,0,0,1,0,1,,0,0,0,0,1,0,0,0,0,0,1,1,1
452,86,2,,10,0,0,1,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1
452,87,2,,10,0,0,1,0,1,,0,0,0,0,0,0,1,0,0,0,1,1,1
453,81,1,,12,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
453,82,3,10559.39,13,0,0,0,0,1,9.264771,0,1,0,0,0,0,0,0,1,0,0,0,2
453,83,3,8837.83,13,1,0,0,0,1,9.086797,0,0,1,0,0,0,0,0,1,0,1,1,2
453,84,3,8348.47,13,2,0,0,0,1,9.029834,0,0,0,1,0,0,0,0,1,0,2,4,2
453,85,3,10730.94,13,3,0,0,0,1,9.280887,0,0,0,0,1,0,0,0,1,0,3,9,2
453,86,2,,13,4,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,4,16,1
453,87,2,,13,4,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,4,16,1
454,81,1,,11,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
454,82,2,,12,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
454,83,2,,12,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
454,84,2,,12,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
454,85,3,8255.93,12,0,0,0,0,1,9.018687,0,0,0,0,1,0,0,0,1,0,0,0,2
454,86,3,8095.97,12,1,0,0,0,1,8.999122,0,0,0,0,0,1,0,0,1,0,1,1,2
454,87,5,11699.71,12,2,0,0,0,1,9.367319,0,0,0,0,0,0,1,0,1,0,2,4,2
457,81,1,,12,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
457,82,2,,13,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
457,83,1,,13,0,0,0,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0
457,84,2,,14,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
457,85,4,17109.72,14,0,0,0,1,1,9.747402,0,0,0,0,1,0,0,0,1,0,0,0,2
457,86,4,12340.56,14,0,1,0,1,1,9.420647,0,0,0,0,0,1,0,0,1,0,1,1,2
457,87,3,21449.47,14,0,2,0,1,1,9.973455,0,0,0,0,0,0,1,0,1,0,2,4,2
458,81,2,,7,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
458,82,2,,7,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
458,83,2,,7,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
458,84,2,,7,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
458,85,5,6113.84,7,0,0,0,0,1,8.71831,0,0,0,0,1,0,0,0,1,0,0,0,2
458,86,2,,7,0,0,1,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1
458,87,2,,7,0,0,1,0,1,,0,0,0,0,0,0,1,0,0,0,1,1,1
459,81,5,8413.27,9,0,0,0,0,1,9.037565,1,0,0,0,0,0,0,0,1,0,0,0,2
459,82,2,,9,0,0,1,0,1,,0,1,0,0,0,0,0,0,0,0,1,1,1
459,83,2,,9,0,0,1,0,1,,0,0,1,0,0,0,0,0,0,0,1,1,1
459,84,3,10725.64,9,0,0,1,0,1,9.280393,0,0,0,1,0,0,0,0,1,0,1,1,2
459,85,3,10614.95,9,1,0,1,0,1,9.270019,0,0,0,0,1,0,0,0,1,0,2,4,2
459,86,5,7043.5,9,2,0,1,0,1,8.85986,0,0,0,0,0,1,0,0,1,0,3,9,2
459,87,3,14259.02,9,2,0,2,0,1,9.565145,0,0,0,0,0,0,1,0,1,0,4,16,2
460,81,5,10231.37,11,0,0,0,0,1,9.233213,1,0,0,0,0,0,0,0,1,0,0,0,2
460,82,5,10081.86,11,0,0,1,0,1,9.218493,0,1,0,0,0,0,0,0,1,0,1,1,2
460,83,5,10129.86,11,0,0,2,0,1,9.223243,0,0,1,0,0,0,0,0,1,0,2,4,2
460,84,5,9556.64,11,0,0,3,0,1,9.164991,0,0,0,1,0,0,0,0,1,0,3,9,2
460,85,2,,11,0,0,4,0,1,,0,0,0,0,1,0,0,0,0,0,4,16,1
460,86,2,,11,0,0,4,0,1,,0,0,0,0,0,1,0,0,0,0,4,16,1
460,87,5,13405.92,11,0,0,4,0,1,9.503451,0,0,0,0,0,0,1,0,1,0,4,16,2
461,81,1,,11,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
461,82,2,,12,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
461,83,4,6096.69,12,0,0,0,0,1,8.715501,0,0,1,0,0,0,0,0,1,0,0,0,2
461,84,4,6777.82,12,0,1,0,0,1,8.821411,0,0,0,1,0,0,0,0,1,0,1,1,2
461,85,4,14385.17,12,0,2,0,0,1,9.573953,0,0,0,0,1,0,0,0,1,0,2,4,2
461,86,4,18677.07,12,0,3,0,0,1,9.835052,0,0,0,0,0,1,0,0,1,0,3,9,2
461,87,4,12187.2,12,0,4,0,0,1,9.408141,0,0,0,0,0,0,1,0,1,0,4,16,2
462,81,2,,11,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
462,82,2,,11,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
462,83,,,11,0,0,0,,1,,0,0,1,0,0,0,0,0,0,0,0,0,
462,84,4,11055.19,11,0,0,0,1,1,9.310656,0,0,0,1,0,0,0,0,1,0,0,0,2
462,85,2,,11,0,1,0,0,1,,0,0,0,0,1,0,0,0,0,0,1,1,1
462,86,2,,11,0,1,0,0,1,,0,0,0,0,0,1,0,0,0,0,1,1,1
462,87,4,12187.2,11,0,1,0,0,1,9.408141,0,0,0,0,0,0,1,0,1,0,1,1,2
464,81,2,,12,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
464,82,2,,12,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
464,83,2,,12,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
464,84,4,18533.95,12,0,0,0,0,1,9.827359,0,0,0,1,0,0,0,0,1,0,0,0,2
464,85,5,8578.23,12,0,1,0,0,1,9.056983,0,0,0,0,1,0,0,0,1,0,1,1,2
464,86,5,8711.92,12,0,1,1,0,1,9.072448,0,0,0,0,0,1,0,0,1,0,2,4,2
464,87,5,16574.59,12,0,1,2,0,1,9.715626,0,0,0,0,0,0,1,0,1,0,3,9,2
465,81,2,,12,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
465,82,2,,12,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
465,83,2,,12,0,0,0,0,1,,0,0,1,0,0,0,0,0,0,0,0,0,1
465,84,2,,12,0,0,0,0,1,,0,0,0,1,0,0,0,0,0,0,0,0,1
465,85,2,,12,0,0,0,0,1,,0,0,0,0,1,0,0,0,0,0,0,0,1
465,86,2,,12,0,0,0,0,1,,0,0,0,0,0,1,0,0,0,0,0,0,1
465,87,2,,12,0,0,0,0,1,,0,0,0,0,0,0,1,0,0,0,0,0,1
466,81,2,,11,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
466,82,2,,11,0,0,0,0,1,,0,1,0,0,0,0,0,0,0,0,0,0,1
466,83,5,,11,0,0,0,0,1,,0,0,1,0,0,0,0,0,1,0,0,0,2
466,84,5,9667.48,11,0,0,1,0,1,9.176523,0,0,0,1,0,0,0,0,1,0,1,1,2
466,85,3,,11,0,0,2,0,1,,0,0,0,0,1,0,0,0,1,0,2,4,2
466,86,2,,11,1,0,2,0,1,,0,0,0,0,0,1,0,0,0,0,3,9,1
466,87,5,6463.97,11,1,0,2,0,1,8.773999,0,0,0,0,0,0,1,0,1,0,3,9,2
467,81,1,,13,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
467,82,1,,14,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
467,83,1,,15,0,0,0,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0
467,84,1,,16,0,0,0,0,1,,0,0,0,1,0,0,0,1,0,0,0,0,0
467,85,3,25434.02,17,0,0,0,1,1,10.14384,0,0,0,0,1,0,0,0,1,0,0,0,2
467,86,3,28311.86,17,1,0,0,0,1,10.25104,0,0,0,0,0,1,0,0,1,0,1,1,2
467,87,3,30263.25,17,2,0,0,0,1,10.31769,0,0,0,0,0,0,1,0,1,0,2,4,2
468,81,1,,12,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
468,82,1,,13,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
468,83,1,,14,0,0,0,0,1,,0,0,1,0,0,0,0,1,0,0,0,0,0
468,84,1,,15,0,0,0,0,1,,0,0,0,1,0,0,0,1,0,0,0,0,0
468,85,3,29098.49,16,0,0,0,1,1,10.27844,0,0,0,0,1,0,0,0,1,0,0,0,2
468,86,1,,16,1,0,0,0,1,,0,0,0,0,0,1,0,1,0,0,1,1,0
468,87,1,,17,1,0,0,0,1,,0,0,0,0,0,0,1,1,0,0,1,1,0
469,81,1,,11,0,0,0,0,1,,1,0,0,0,0,0,0,1,0,0,0,0,0
469,82,1,,12,0,0,0,0,1,,0,1,0,0,0,0,0,1,0,0,0,0,0
469,83,5,5253.21,13,0,0,0,0,1,8.566594,0,0,1,0,0,0,0,0,1,0,0,0,2
469,84,3,5915.32,13,0,0,1,0,1,8.685301,0,0,0,1,0,0,0,0,1,0,1,1,2
469,85,1,,13,1,0,1,0,1,,0,0,0,0,1,0,0,1,0,0,2,4,0
469,86,1,,14,1,0,1,0,1,,0,0,0,0,0,1,0,1,0,0,2,4,0
469,87,2,,15,1,0,1,0,1,,0,0,0,0,0,0,1,0,0,0,2,4,1
470,81,4,10739.96,10,0,2,1,1,1,9.281727,1,0,0,0,0,0,0,0,1,0,3,9,2
470,82,2,,10,0,3,1,0,1,,0,1,0,0,0,0,0,0,0,0,4,16,1
470,83,5,9626.09,10,0,3,1,1,1,9.172233,0,0,1,0,0,0,0,0,1,0,4,16,2
470,84,4,8447.98,10,0,3,2,1,1,9.041682,0,0,0,1,0,0,0,0,1,0,5,25,2
470,85,4,7542.78,10,0,4,2,1,1,8.928346,0,0,0,0,1,0,0,0,1,0,6,36,2
470,86,4,9165.49,10,0,5,2,1,1,9.1232,0,0,0,0,0,1,0,0,1,0,7,49,2
470,87,4,9901.91,10,0,6,2,1,1,9.200483,0,0,0,0,0,0,1,0,1,0,8,64,2
471,81,5,8109.68,12,0,1,1,0,1,9.000813,1,0,0,0,0,0,0,0,1,0,2,4,2
471,82,5,7758.81,12,0,1,2,0,1,8.956584,0,1,0,0,0,0,0,0,1,0,3,9,2
471,83,2,,12,0,1,3,0,1,,0,0,1,0,0,0,0,0,0,0,4,16,1
471,84,2,,12,0,1,3,0,1,,0,0,0,1,0,0,0,0,0,0,4,16,1
471,85,4,9300.56,12,0,1,3,1,1,9.13783,0,0,0,0,1,0,0,0,1,0,4,16,2
471,86,4,10053.32,12,0,2,3,1,1,9.215658,0,0,0,0,0,1,0,0,1,0,5,25,2
471,87,4,10690.33,12,0,3,3,1,1,9.277095,0,0,0,0,0,0,1,0,1,0,6,36,2
472,81,2,,12,0,0,0,0,1,,1,0,0,0,0,0,0,0,0,0,0,0,1
472,82,4,8953.95,12,0,0,0,0,1,9.09985,0,1,0,0,0,0,0,0,1,0,0,0,2
472,83,2,,12,0,1,0,0,1,,0,0,1,0,0,0,0,0,0,0,1,1,1
472,84,2,,12,0,1,0,0,1,,0,0,0,1,0,0,0,0,0,0,1,1,1
472,85,4,9082.39,12,0,1,0,1,1,9.114093,0,0,0,0,1,0,0,0,1,0,1,1,2
472,86,4,8738.05,12,0,2,0,1,1,9.075442,0,0,0,0,0,1,0,0,1,0,2,4,2
472,87,4,9749.76,12,0,3,0,1,1,9.184998,0,0,0,0,0,0,1,0,1,0,3,9,2
